137,FINLIT42
156,FINLIT42
181,FINLIT42
186,FINLIT42
195,FINLIT42
420,FINLIT42
233,FINLIT22
712,FINLIT22
461,FINLIT22
466,FINLIT22
718,FINLIT22
489,FINLIT22
743,FINLIT22
745,FINLIT22
755,FINLIT22
515,FINLIT22
762,FINLIT22
532,FINLIT22
772,FINLIT22
776,FINLIT22
780,FINLIT22
782,FINLIT22
785,FINLIT22
786,FINLIT22
115,FINLIT22
116,FINLIT22
585,FINLIT22
136,FINLIT22
369,FINLIT22
845,FINLIT22
214,FINLIT22
2,FINLIT62C
24,FINLIT62C
39,FINLIT62C
45,FINLIT62C
92,FINLIT62C
151,FINLIT62C
174,FINLIT62C
182,FINLIT62C
204,FINLIT62C
435,FINLIT62C
219,FINLIT62C
1,HBIO8
11,HBIO8
23,HBIO8
28,HBIO8
29,HBIO8
33,HBIO8
55,HBIO8
56,HBIO8
61,HBIO8
70,HBIO8
84,HBIO8
104,HBIO8
105,HBIO8
124,HBIO8
132,HBIO8
144,HBIO8
149,HBIO8
152,HBIO8
165,HBIO8
179,HBIO8
194,HBIO8
203,HBIO8
214,HBIO8
215,HBIO8
225,HBIO8
705,MARINE3
718,MARINE3
720,MARINE3
722,MARINE3
726,MARINE3
727,MARINE3
755,MARINE3
763,MARINE3
775,MARINE3
777,MARINE3
779,MARINE3
567,MARINE3
802,MARINE3
819,MARINE3
828,MARINE3
841,MARINE3
853,MARINE3
872,MARINE3
644,MARINE3
650,MARINE3
889,MARINE3
898,MARINE3
486,MARINE1C
743,MARINE1C
753,MARINE1C
765,MARINE1C
790,MARINE1C
575,MARINE1C
846,MARINE1C
848,MARINE1C
862,MARINE1C
876,MARINE1C
878,MARINE1C
881,MARINE1C
883,MARINE1C
893,MARINE1C
662,MARINE1C
903,MARINE1C
905,MARINE1C
906,MARINE1C
915,MARINE1C
21,HBIO6
64,HBIO6
66,HBIO6
74,HBIO6
78,HBIO6
79,HBIO6
80,HBIO6
85,HBIO6
102,HBIO6
116,HBIO6
122,HBIO6
133,HBIO6
135,HBIO6
147,HBIO6
148,HBIO6
164,HBIO6
171,HBIO6
181,HBIO6
189,HBIO6
192,HBIO6
